relative_hour_bucket,transaction_count,amount_usd,product_top,product_top_share,unique_product,unique_card1_proxy,card4_top,card4_top_share,addr2_top,addr2_top_share,identity_coverage,device_type_top,device_type_top_share,labelled_fraud_count,labelled_fraud_rate,labelled_fraud_amount_usd
1226,147,15425.268,W,0.7142857142857143,5,111,visa,0.7074829931972789,87.0,0.7687074829931972,0.272108843537415,mobile,0.17006802721088435,0,0.0,
1227,103,11512.949,W,0.7475728155339806,5,86,visa,0.5825242718446602,87.0,0.883495145631068,0.2524271844660194,mobile,0.1650485436893204,4,0.038834951456310676,429.49199999999996
1228,71,8712.769000000002,W,0.7183098591549296,3,52,visa,0.7746478873239436,87.0,0.7323943661971831,0.28169014084507044,mobile,0.16901408450704225,5,0.07042253521126761,1263.2630000000001
1229,29,1979.061,W,0.6551724137931034,3,24,visa,0.7931034482758621,87.0,0.6896551724137931,0.3448275862068966,desktop,0.20689655172413793,7,0.2413793103448276,433.349
1230,34,3780.322,W,0.7058823529411765,3,28,visa,0.7352941176470589,87.0,0.8823529411764706,0.29411764705882354,desktop,0.23529411764705882,3,0.08823529411764706,349.0
1231,21,2392.187,W,0.5714285714285714,4,16,visa,0.6190476190476191,87.0,0.7142857142857143,0.42857142857142855,mobile,0.3333333333333333,3,0.14285714285714285,690.504
1232,12,1296.794,W,0.75,3,12,mastercard,0.6666666666666666,87.0,0.9166666666666666,0.25,desktop,0.16666666666666666,1,0.08333333333333333,200.0
1233,11,1325.99,W,0.9090909090909091,2,11,visa,0.7272727272727273,87.0,1.0,0.09090909090909091,desktop,0.09090909090909091,1,0.09090909090909091,50.0
1234,15,831.5190000000001,C,0.7333333333333333,2,4,visa,0.8666666666666667,87.0,0.26666666666666666,0.7333333333333333,desktop,0.7333333333333333,11,0.7333333333333333,713.0690000000001
1235,10,656.8900000000001,W,1.0,1,8,visa,0.5,87.0,1.0,0.0,,,0,0.0,
1236,18,3279.508,W,0.8888888888888888,3,17,visa,0.7222222222222222,87.0,0.9444444444444444,0.1111111111111111,desktop,0.05555555555555555,0,0.0,
1237,60,9576.365,W,0.85,5,52,visa,0.6333333333333333,87.0,0.9666666666666667,0.15,desktop,0.13333333333333333,6,0.1,832.0
1238,115,16991.196,W,0.8260869565217391,5,84,visa,0.7043478260869566,87.0,0.8869565217391304,0.17391304347826086,desktop,0.11304347826086956,0,0.0,
1239,123,14720.693000000001,W,0.8617886178861789,5,98,visa,0.7560975609756098,87.0,0.943089430894309,0.12195121951219512,desktop,0.07317073170731707,3,0.024390243902439025,125.0
1240,162,18196.487,W,0.8518518518518519,4,121,visa,0.6851851851851852,87.0,0.9629629629629629,0.12345679012345678,desktop,0.07407407407407407,15,0.09259259259259259,3016.99
1241,218,27075.949,W,0.7155963302752294,5,136,visa,0.6422018348623854,87.0,0.9174311926605505,0.27522935779816515,mobile,0.16055045871559634,20,0.09174311926605505,3103.0
1242,200,28428.985,W,0.885,5,151,visa,0.69,87.0,0.93,0.105,desktop,0.055,6,0.03,1267.0
1243,234,29407.868000000002,W,0.8376068376068376,5,161,visa,0.6282051282051282,87.0,0.9358974358974359,0.14957264957264957,desktop,0.08547008547008547,9,0.038461538461538464,2008.22
1244,205,22517.543000000005,W,0.8780487804878049,5,135,visa,0.6878048780487804,87.0,0.9414634146341463,0.11219512195121951,mobile,0.05853658536585366,5,0.024390243902439025,199.501
1245,207,26579.501000000004,W,0.8357487922705314,5,144,visa,0.7004830917874396,87.0,0.9178743961352657,0.15942028985507245,mobile,0.09178743961352658,9,0.043478260869565216,1133.568
1246,213,23742.361,W,0.8028169014084507,5,148,visa,0.5539906103286385,87.0,0.8544600938967136,0.18309859154929578,mobile,0.1267605633802817,4,0.018779342723004695,388.0
1247,183,21015.513,W,0.7158469945355191,4,119,visa,0.7595628415300546,87.0,0.8743169398907104,0.25136612021857924,desktop,0.21311475409836064,25,0.1366120218579235,4380.996
1248,157,14257.964,W,0.7643312101910829,5,108,visa,0.7579617834394905,87.0,0.802547770700637,0.17834394904458598,desktop,0.11464968152866242,5,0.03184713375796178,436.664
1249,126,12221.732000000004,W,0.8333333333333334,5,88,visa,0.6666666666666666,87.0,0.9206349206349206,0.16666666666666666,desktop,0.0873015873015873,7,0.05555555555555555,769.723
1250,102,8433.303999999998,W,0.8333333333333334,5,77,visa,0.7352941176470589,87.0,0.9019607843137255,0.1568627450980392,desktop,0.10784313725490197,2,0.0196078431372549,339.0
1251,79,6215.391,W,0.6962025316455697,4,62,visa,0.6455696202531646,87.0,0.7468354430379747,0.3037974683544304,mobile,0.1518987341772152,0,0.0,
1252,56,4967.302,W,0.5357142857142857,2,41,visa,0.625,87.0,0.5357142857142857,0.4642857142857143,desktop,0.23214285714285715,5,0.08928571428571429,786.1170000000001
1253,52,4853.589999999999,W,0.6153846153846154,4,42,visa,0.7115384615384616,87.0,0.6923076923076923,0.38461538461538464,desktop,0.19230769230769232,7,0.1346153846153846,1019.49
1254,30,2791.5829999999996,W,0.6,3,23,visa,0.6,87.0,0.7,0.36666666666666664,mobile,0.2,6,0.2,659.027
1255,19,1663.415,W,0.7368421052631579,2,18,visa,0.5263157894736842,87.0,0.7368421052631579,0.2631578947368421,desktop,0.2631578947368421,3,0.15789473684210525,125.577
1256,19,4657.637999999999,W,0.7894736842105263,3,17,visa,0.7368421052631579,87.0,0.8421052631578947,0.15789473684210525,desktop,0.10526315789473684,4,0.21052631578947367,3097.859
1257,6,976.7900000000001,W,1.0,1,6,mastercard,0.5,87.0,1.0,0.0,,,1,0.16666666666666666,226.0
1258,13,3853.934,W,0.7692307692307693,4,10,mastercard,0.46153846153846156,87.0,0.9230769230769231,0.23076923076923078,desktop,0.15384615384615385,2,0.15384615384615385,263.0
1259,13,1457.3470000000002,W,0.6923076923076923,3,12,visa,0.6153846153846154,87.0,0.8461538461538461,0.3076923076923077,mobile,0.3076923076923077,0,0.0,
1260,22,1920.06,W,0.5,5,18,visa,0.5909090909090909,87.0,0.6363636363636364,0.5,desktop,0.4090909090909091,4,0.18181818181818182,258.767
1261,44,5876.398999999999,W,0.8636363636363636,4,39,visa,0.6363636363636364,87.0,0.9545454545454546,0.13636363636363635,desktop,0.09090909090909091,2,0.045454545454545456,100.0
1262,76,9186.500000000002,W,0.7894736842105263,5,60,visa,0.6052631578947368,87.0,0.868421052631579,0.21052631578947367,mobile,0.11842105263157894,5,0.06578947368421052,516.0
1263,94,9075.887,W,0.7340425531914894,5,76,visa,0.6914893617021277,87.0,0.8617021276595744,0.22340425531914893,desktop,0.1276595744680851,5,0.05319148936170213,970.672
1264,144,14727.496000000001,W,0.7708333333333334,5,105,visa,0.6458333333333334,87.0,0.875,0.20833333333333334,desktop,0.13194444444444445,10,0.06944444444444445,1954.7520000000002
1265,167,14837.725000000002,W,0.8562874251497006,5,127,visa,0.688622754491018,87.0,0.9401197604790419,0.1317365269461078,desktop,0.0658682634730539,6,0.03592814371257485,575.828
1266,202,19616.85,W,0.8217821782178217,5,134,visa,0.6831683168316832,87.0,0.8762376237623762,0.15346534653465346,desktop,0.09405940594059406,8,0.039603960396039604,559.404
1267,186,19718.606,W,0.8010752688172043,5,121,visa,0.7634408602150538,87.0,0.8709677419354839,0.15591397849462366,mobile,0.0913978494623656,8,0.043010752688172046,528.2570000000001
1268,191,21602.610999999997,W,0.8429319371727748,5,145,visa,0.6701570680628273,87.0,0.900523560209424,0.13612565445026178,desktop,0.07329842931937172,6,0.031413612565445025,1707.844
1269,188,20243.86,W,0.7978723404255319,5,136,visa,0.6648936170212766,87.0,0.8617021276595744,0.18085106382978725,desktop,0.10106382978723404,8,0.0425531914893617,559.385
1270,180,18782.549000000003,W,0.8555555555555555,5,132,visa,0.7333333333333333,87.0,0.95,0.14444444444444443,desktop,0.10555555555555556,4,0.022222222222222223,460.19599999999997
1271,167,14310.199,W,0.8143712574850299,5,130,visa,0.6347305389221557,87.0,0.9221556886227545,0.18562874251497005,mobile,0.11377245508982035,6,0.03592814371257485,234.09000000000003
1272,172,15247.667000000001,W,0.7906976744186046,5,132,visa,0.6453488372093024,87.0,0.8546511627906976,0.18604651162790697,desktop,0.14534883720930233,2,0.011627906976744186,221.0
1273,152,16146.317000000001,W,0.8618421052631579,5,112,visa,0.7039473684210527,87.0,0.9210526315789473,0.13815789473684212,mobile,0.07236842105263158,2,0.013157894736842105,156.0
1274,131,12786.517,W,0.8625954198473282,5,100,visa,0.6717557251908397,87.0,0.9541984732824428,0.13740458015267176,mobile,0.07633587786259542,4,0.030534351145038167,1122.0
1275,101,8584.773000000001,W,0.7722772277227723,5,79,visa,0.801980198019802,87.0,0.8514851485148515,0.22772277227722773,desktop,0.12871287128712872,4,0.039603960396039604,429.36
1276,77,7672.48,W,0.8571428571428571,4,64,visa,0.6883116883116883,87.0,0.9090909090909091,0.14285714285714285,mobile,0.07792207792207792,0,0.0,
1277,59,4307.136,W,0.7627118644067796,4,49,visa,0.6271186440677966,87.0,0.7966101694915254,0.23728813559322035,mobile,0.13559322033898305,1,0.01694915254237288,61.332
1278,31,3220.2959999999994,W,0.8064516129032258,4,28,visa,0.7741935483870968,87.0,0.8709677419354839,0.16129032258064516,mobile,0.12903225806451613,3,0.0967741935483871,161.664
1279,11,1963.0800000000002,W,0.6363636363636364,2,11,visa,0.6363636363636364,87.0,1.0,0.36363636363636365,desktop,0.18181818181818182,2,0.18181818181818182,600.0
1280,13,1799.5500000000002,W,0.8461538461538461,2,12,visa,0.6923076923076923,87.0,1.0,0.15384615384615385,desktop,0.07692307692307693,2,0.15384615384615385,450.0
1281,8,850.7,W,1.0,1,8,visa,0.75,87.0,1.0,0.0,,,0,0.0,
1282,11,864.6500000000001,W,0.9090909090909091,2,9,mastercard,0.5454545454545454,87.0,1.0,0.09090909090909091,desktop,0.09090909090909091,0,0.0,
1283,17,1535.6200000000001,W,0.7647058823529411,4,16,visa,0.5882352941176471,87.0,1.0,0.23529411764705882,desktop,0.17647058823529413,2,0.11764705882352941,400.0
1284,35,3474.1529999999993,W,0.8857142857142857,3,31,visa,0.6571428571428571,87.0,0.9142857142857143,0.11428571428571428,desktop,0.05714285714285714,0,0.0,
1285,80,8939.538,W,0.9,5,69,visa,0.6,87.0,0.95,0.1,desktop,0.0625,2,0.025,400.988
1286,129,18245.618000000002,W,0.8062015503875969,5,101,visa,0.6124031007751938,87.0,0.8992248062015504,0.1937984496124031,desktop,0.12403100775193798,4,0.031007751937984496,650.482
1287,182,28825.295,W,0.8681318681318682,5,133,visa,0.6703296703296703,87.0,0.967032967032967,0.11538461538461539,desktop,0.08791208791208792,4,0.02197802197802198,622.044
1288,170,26850.805999999997,W,0.8588235294117647,4,119,visa,0.7294117647058823,87.0,0.9,0.11176470588235295,desktop,0.1,6,0.03529411764705882,429.44599999999997
1289,215,52682.473,W,0.9488372093023256,2,157,visa,0.6837209302325581,87.0,0.9488372093023256,0.05116279069767442,desktop,0.046511627906976744,3,0.013953488372093023,268.95
1290,223,45195.78400000001,W,0.8968609865470852,2,163,visa,0.7040358744394619,87.0,0.8923766816143498,0.09865470852017937,desktop,0.06726457399103139,1,0.004484304932735426,117.0
1291,208,37645.945,W,0.8557692307692307,5,162,visa,0.6730769230769231,87.0,0.875,0.1346153846153846,desktop,0.10576923076923077,6,0.028846153846153848,3360.67
1292,232,37023.12299999999,W,0.8060344827586207,5,164,visa,0.7543103448275862,87.0,0.9094827586206896,0.1853448275862069,desktop,0.1336206896551724,9,0.03879310344827586,1696.846
1293,238,33949.914000000004,W,0.7815126050420168,5,168,visa,0.6428571428571429,87.0,0.8529411764705882,0.18907563025210083,desktop,0.09663865546218488,4,0.01680672268907563,505.95
1294,201,34032.223,W,0.8308457711442786,5,160,visa,0.681592039800995,87.0,0.9502487562189055,0.15422885572139303,desktop,0.11940298507462686,7,0.03482587064676617,1446.278
1295,212,27132.512000000002,W,0.8679245283018868,5,144,visa,0.6650943396226415,87.0,0.9292452830188679,0.1320754716981132,desktop,0.09905660377358491,11,0.05188679245283019,1608.174
1296,185,20338.682,W,0.8594594594594595,5,142,visa,0.7027027027027027,87.0,0.918918918918919,0.11891891891891893,desktop,0.0972972972972973,5,0.02702702702702703,522.99
1297,190,23879.691,W,0.8315789473684211,5,130,visa,0.631578947368421,87.0,0.9,0.15263157894736842,desktop,0.08947368421052632,3,0.015789473684210527,199.236
1298,153,18536.758,W,0.8758169934640523,5,115,visa,0.7189542483660131,87.0,0.9215686274509803,0.12418300653594772,desktop,0.06535947712418301,7,0.0457516339869281,692.0409999999999
1299,130,15244.464,W,0.7769230769230769,5,101,visa,0.7153846153846154,87.0,0.8076923076923077,0.2230769230769231,desktop,0.12307692307692308,1,0.007692307692307693,500.0
1300,79,6560.005999999999,W,0.8227848101265823,5,60,visa,0.6329113924050633,87.0,0.8734177215189873,0.17721518987341772,desktop,0.12658227848101267,3,0.0379746835443038,402.524
1301,49,4723.856,W,0.8571428571428571,4,38,visa,0.7142857142857143,87.0,0.9591836734693877,0.14285714285714285,desktop,0.10204081632653061,0,0.0,
1302,17,1376.14,W,0.6470588235294118,2,15,visa,0.7647058823529411,87.0,0.6470588235294118,0.35294117647058826,desktop,0.29411764705882354,0,0.0,
1303,15,925.4000000000002,W,0.9333333333333333,2,14,visa,0.6666666666666666,87.0,1.0,0.06666666666666667,mobile,0.06666666666666667,0,0.0,
1304,11,1595.8700000000001,W,1.0,1,8,visa,0.8181818181818182,87.0,1.0,0.0,,,0,0.0,
1305,8,975.9000000000001,W,0.625,3,7,visa,0.75,87.0,1.0,0.375,mobile,0.25,1,0.125,200.0
1306,7,449.9,W,0.8571428571428571,2,7,mastercard,0.8571428571428571,87.0,1.0,0.14285714285714285,desktop,0.14285714285714285,1,0.14285714285714285,92.0
1307,28,2615.0969999999993,W,0.8928571428571429,4,25,visa,0.7142857142857143,87.0,0.9642857142857143,0.10714285714285714,desktop,0.07142857142857142,0,0.0,
1308,38,3234.3099999999995,W,0.7105263157894737,4,33,visa,0.631578947368421,87.0,0.9736842105263158,0.2894736842105263,desktop,0.15789473684210525,0,0.0,
1309,77,10758.381,W,0.8441558441558441,5,64,visa,0.6103896103896104,87.0,0.974025974025974,0.15584415584415584,desktop,0.09090909090909091,2,0.025974025974025976,491.0
1310,105,15874.678,W,0.9333333333333333,4,82,visa,0.638095238095238,87.0,0.9523809523809523,0.06666666666666667,desktop,0.0380952380952381,3,0.02857142857142857,147.838
1311,123,18981.706,W,0.7804878048780488,5,98,visa,0.6260162601626016,87.0,0.9186991869918699,0.21138211382113822,desktop,0.10569105691056911,5,0.04065040650406504,3087.3729999999996
1312,173,25378.595999999998,W,0.7803468208092486,5,121,visa,0.7109826589595376,87.0,0.8728323699421965,0.21965317919075145,desktop,0.15606936416184972,12,0.06936416184971098,485.942
1313,175,26985.721,W,0.7828571428571428,5,116,visa,0.6514285714285715,87.0,0.9028571428571428,0.2,desktop,0.13714285714285715,9,0.05142857142857143,1288.0
1314,175,32812.752,W,0.8114285714285714,5,119,visa,0.6857142857142857,87.0,0.9028571428571428,0.18857142857142858,desktop,0.14285714285714285,7,0.04,859.0
1315,233,37409.448000000004,W,0.8240343347639485,5,161,visa,0.6523605150214592,87.0,0.8969957081545065,0.15021459227467812,desktop,0.07725321888412018,16,0.06866952789699571,2560.1409999999996
1316,189,30711.504,W,0.8518518518518519,5,140,visa,0.6455026455026455,87.0,0.9365079365079365,0.14285714285714285,desktop,0.10582010582010581,7,0.037037037037037035,530.0
1317,217,31066.795000000002,W,0.8709677419354839,5,142,visa,0.6774193548387096,87.0,0.9539170506912442,0.11981566820276497,desktop,0.06451612903225806,11,0.05069124423963134,1352.0
1318,220,29496.438000000002,W,0.7545454545454545,5,153,visa,0.6090909090909091,87.0,0.8954545454545455,0.20909090909090908,desktop,0.18636363636363637,11,0.05,1421.0
1319,201,25804.519,W,0.7810945273631841,5,145,visa,0.6616915422885572,87.0,0.8756218905472637,0.21393034825870647,desktop,0.12437810945273632,8,0.03980099502487562,1035.441
1320,189,25311.487,W,0.7513227513227513,5,141,visa,0.7142857142857143,87.0,0.8201058201058201,0.2222222222222222,desktop,0.12169312169312169,7,0.037037037037037035,901.45
1321,158,21664.543000000005,W,0.7658227848101266,5,110,visa,0.7658227848101266,87.0,0.8607594936708861,0.22784810126582278,desktop,0.12658227848101267,4,0.02531645569620253,616.039
1322,142,13821.626,W,0.8380281690140845,5,107,visa,0.6408450704225352,87.0,0.8873239436619719,0.1619718309859155,desktop,0.08450704225352113,6,0.04225352112676056,670.8900000000001
1323,119,10493.296000000006,W,0.7058823529411765,5,92,visa,0.6470588235294118,87.0,0.7478991596638656,0.29411764705882354,mobile,0.15126050420168066,3,0.025210084033613446,254.0
1324,89,8751.717,W,0.6179775280898876,5,69,visa,0.6629213483146067,87.0,0.6966292134831461,0.38202247191011235,mobile,0.19101123595505617,2,0.02247191011235955,45.708
1325,38,5691.575,W,0.868421052631579,4,31,visa,0.7631578947368421,87.0,0.9210526315789473,0.13157894736842105,desktop,0.10526315789473684,1,0.02631578947368421,39.0
1326,22,2189.9099999999994,W,0.7727272727272727,4,19,visa,0.6818181818181818,87.0,0.8636363636363636,0.22727272727272727,desktop,0.18181818181818182,0,0.0,
1327,16,1605.6,W,0.5625,4,11,visa,0.625,87.0,1.0,0.4375,mobile,0.375,0,0.0,
1328,16,1408.425,W,0.8125,3,14,visa,0.6875,87.0,0.875,0.1875,desktop,0.125,0,0.0,
1329,6,521.8,W,1.0,1,5,visa,0.6666666666666666,87.0,1.0,0.0,,,0,0.0,
1330,16,1194.56,W,1.0,1,14,visa,0.625,87.0,1.0,0.0,,,0,0.0,
1331,18,1301.571,W,0.7777777777777778,4,17,visa,0.5555555555555556,87.0,0.9444444444444444,0.2222222222222222,desktop,0.16666666666666666,0,0.0,
1332,56,7675.951,W,0.9285714285714286,4,46,visa,0.6785714285714286,87.0,0.9642857142857143,0.07142857142857142,mobile,0.05357142857142857,0,0.0,
1333,99,11765.139000000001,W,0.8686868686868687,5,79,visa,0.6060606060606061,87.0,0.9393939393939394,0.13131313131313133,desktop,0.0707070707070707,0,0.0,
1334,127,15854.078000000001,W,0.8818897637795275,5,95,visa,0.6299212598425197,87.0,0.968503937007874,0.11023622047244094,desktop,0.07086614173228346,2,0.015748031496062992,576.0
1335,144,23570.076,W,0.8125,5,117,visa,0.6319444444444444,87.0,0.9097222222222222,0.1736111111111111,desktop,0.1111111111111111,2,0.013888888888888888,1132.8
1336,155,20867.154000000002,W,0.832258064516129,5,115,visa,0.6258064516129033,87.0,0.9483870967741935,0.14193548387096774,desktop,0.12258064516129032,6,0.03870967741935484,1464.505
1337,168,23656.478000000003,W,0.8392857142857143,5,120,visa,0.7083333333333334,87.0,0.9047619047619048,0.14285714285714285,desktop,0.13690476190476192,5,0.02976190476190476,718.9000000000001
1338,185,29676.642000000003,W,0.8162162162162162,5,144,visa,0.6756756756756757,87.0,0.9405405405405406,0.1783783783783784,desktop,0.15135135135135136,8,0.043243243243243246,1958.5430000000001
1339,194,31929.71,W,0.8041237113402062,5,135,visa,0.654639175257732,87.0,0.9175257731958762,0.14432989690721648,desktop,0.10309278350515463,3,0.015463917525773196,271.0
1340,223,40822.432,W,0.8385650224215246,5,151,visa,0.6278026905829597,87.0,0.9147982062780269,0.14798206278026907,desktop,0.12556053811659193,2,0.008968609865470852,208.95
1341,163,24160.472,W,0.7975460122699386,5,117,visa,0.6625766871165644,87.0,0.9079754601226994,0.1656441717791411,desktop,0.13496932515337423,3,0.018404907975460124,255.38799999999998
1342,218,34948.845,W,0.8486238532110092,5,156,visa,0.6743119266055045,87.0,0.9311926605504587,0.14220183486238533,desktop,0.10550458715596331,8,0.03669724770642202,1247.5769999999998
